,0
1344776050572746754,Parque Nacional da lagoa do peixe
1344774621002833920,Parque Nacional da chapada dos guimarães
1344748147910860801,Parque Nacional cinaruco edo apure https
1344722720811003905,Floresta nacional do araripe https 
1344719977711067138,Parque Nacional da tijuca  portaria
1344719976620388352,Parque Nacional da tijuca  portaria
1344711598078877699,Reserva biológica estadual mata paludosa 
1344711336933150720,Parque municipal   mangabeira 
1344705904952963077,Parque estadual fritz plaumann realiza ação
1344703692436606977,Parque Nacional da chapada dos veadeiros
1344703019221454849,Parque municipal da cidade
1344701666109648897,Parque Nacional de aparados da serra
1344700667437305856,Parque estadual do jalapão  
1344697638441152512,Parque estadual de dois irmãos comemoram
1344692948861116418,Parque municipal de belo horizonte 
1344687386886877192,Área de proteção ambiental e residencial  nenguma
1344684286335721473,Parque municipal  pq sou dessas
1344679451058196482,Parque Nacional e ninguém me tira
1344679219524034562,Parque municipal walmor de luca é
1344677172485742595,Parque Nacional da tijuca https  
1344675620991750144,Parque municipal do mendanha  área
1344667131095478272,Parque Nacional da amazônia da amazônia
1344659732649410561,Parque estadual de dois irmãos ganham
1344657007454924800,Parque estadual da serra da concórdia
1344655801479139328,Parque estadual de dois irmãos ganham
1344652039490592769,Parque Nacional da amazônia da amazônia
1344647808931016704,"Reserva extrativista tapajós
 confira em "
1344644030215417862,Parque estadual da serra da concórdia
1344641627239936001,Parque estadual telma ortegal https 
1344640527816392705,Floresta nacional de brasília próximo à
1344637974529646594,Parque estadual da serra da concórdia
1344631894206414848,"Parque Nacional monte león
  ruta"
1344626002400583680,Parque Nacional abre amanha 
1344625138038398979,Unidade de conservação fará a doação de
1344625135639265283,Parque estadual da serra da concórdia
1344622184610869248,Parque estadual da ilha anchieta 
1344613493203480577,Área de proteção ambiental em manaus https 
1344609930913828866,Parque Nacional da peneda gerês https
1344606734615244802,Parque natural municipal mata do batalhão https
1344602459101147138,Parque Nacional da peneda gerês para
1344601033557880833,Parque estadual eu parecia um profeta
1344580546760994817,Parque Nacional e demais atrativos 
1344491973357535232,Parque estadual de conceição do ibitipoca
1344482467462332416,"Parque Nacional de itatiaia 
só lembro"
1344470298481971202,Parque Nacional do simien 
1344467185012535296,Estação ecológica do murici eu te
1344456720463126528,Parque estadual caverna do diabo https
1344454880157605889,Unidade de conservação  rppn  
